S.NO.,TXN DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BOOKING AMOUNT",CREDITED ON,"CUST.ACC.NO.",REMARKS
101,04-Apr-2024,100004894126603,210296878579065,1285,05-Apr-2024,0703,
102,04-Apr-2024,100004894165439,141853878591230,1925.4,05-Apr-2024,7698,
103,04-Apr-2024,100004894215167,318422878591753,208.15,05-Apr-2024,0662,
104,04-Apr-2024,100004894229126,589303878592197,2006.3,05-Apr-2024,6460,
105,04-Apr-2024,100004894071961,199960878592963,368.6,05-Apr-2024,9517,
106,04-Apr-2024,100004894186793,182381878596655,680.4,05-Apr-2024,3000,
107,04-Apr-2024,100004894170792,128540878596001,5006.3,05-Apr-2024,2740,
108,04-Apr-2024,100004894230497,410502878596255,1520.4,05-Apr-2024,0350,
109,04-Apr-2024,100004895996827,173030879327372,133.15,05-Apr-2024,4656,
110,04-Apr-2024,100004896125194,505705879335063,343.15,05-Apr-2024,4322,
111,04-Apr-2024,100004896089537,504534879343496,1146.3,05-Apr-2024,9371,
112,04-Apr-2024,100004894284462,177895878596179,1410.85,05-Apr-2024,0029,
113,04-Apr-2024,100004894181974,199491878597400,995.85,05-Apr-2024,5981,
114,04-Apr-2024,100004894258635,110320878596586,1386.3,05-Apr-2024,1704,
115,04-Apr-2024,100004894199888,151328878596682,7086.3,05-Apr-2024,2318,
116,04-Apr-2024,100004894306418,770287878596793,1140.85,05-Apr-2024,0322,
117,04-Apr-2024,100004894321436,492853878597225,1185.85,05-Apr-2024,6319,
118,04-Apr-2024,100004894235939,214216878598781,2336.3,05-Apr-2024,1012,
119,04-Apr-2024,100004894284799,523702878598471,1410.85,05-Apr-2024,0029,
120,04-Apr-2024,100004894295685,678048878599616,1210.85,05-Apr-2024,4976,
121,04-Apr-2024,100004894316674,370707878598945,680.4,05-Apr-2024,3000,
122,04-Apr-2024,100004894346433,151182878599618,2596.3,05-Apr-2024,1580,
123,04-Apr-2024,100004894414058,189035878601546,3326.3,05-Apr-2024,6199,
124,04-Apr-2024,100004894298790,547798878601359,3831.75,05-Apr-2024,0322,
125,04-Apr-2024,100004894298844,205679878603805,3831.75,05-Apr-2024,0322,
126,04-Apr-2024,100004894298906,150303878606596,1300.85,05-Apr-2024,0322,
127,04-Apr-2024,100004894457178,162972878621383,218.15,05-Apr-2024,1898,
128,04-Apr-2024,100004894411415,206765878624321,588.15,05-Apr-2024,1678,
129,04-Apr-2024,100004894345917,119882878628544,488.15,05-Apr-2024,7236,
130,04-Apr-2024,510000000894801,101034878640587,305,05-Apr-2024,1291,
131,04-Apr-2024,100004894493190,629982878643134,377.7,05-Apr-2024,1912,
132,04-Apr-2024,100004894352870,466469878644655,1995.4,05-Apr-2024,8812,
133,04-Apr-2024,100004894449429,110262878651731,437.7,05-Apr-2024,8827,
134,04-Apr-2024,100004894401752,952654878658119,6126.75,05-Apr-2024,3466,
135,04-Apr-2024,100004894509138,577501878660021,620.85,05-Apr-2024,6215,
